"Tow Date","Make","Style","Model","Color","Plate","State","Towed to Address","Tow Facility Phone","Inventory Number"
"12/20/2025","DODG","VN",,"GRY","AM41183","IL","701 N. Sacramento","(773) 265-7605","7143455"
"12/20/2025","FORD","4D",,"BLK","FE62486","IL","10300 S. Doty","(773) 568-8495","2998728"
"12/20/2025","FORD","4D",,"SIL","EA95796","IL","701 N. Sacramento","(773) 265-7605","71463427"
"12/20/2025","FORD","4D",,"GRY","EQ27602","IL","400 E. Lower Wacker","(312) 744-7550","0359270"
"12/20/2025","FORD","LL",,"GRY","772EMK","IN","701 N. Sacramento","(773) 265-7605","7143403"
"12/20/2025","FORD","LL",,"WHI",,,"701 N. Sacramento","(773) 265-7605","7143515"
"12/20/2025","FORD","LL",,"SIL","FB88278","IL","10300 S. Doty","(773) 568-8495","2998745"
"12/20/2025","GMC","4D",,"BLK","FD18842","IL","10300 S. Doty","(773) 568-8495","2998726"
"12/20/2025","GMC","LL",,"BLK","AWK5256","WI","701 N. Sacramento","(773) 265-7605","7143519"
"12/20/2025","GMC","LL",,"BLK","VVL3927","IL","701 N. Sacramento","(773) 265-7605","7043341"
"12/20/2025","GMC","PK",,"WHI","3930128B","IL","701 N. Sacramento","(773) 265-7605","7143334"
"12/20/2025","HMDE","TE",,"BLK","147498TE","IL","10300 S. Doty","(773) 568-8495","2998780"
"12/20/2025","HOND","2D",,"BLK","DZ89352","IL","701 N. Sacramento","(773) 265-7605","25084846"
"12/20/2025","HOND","4D",,"GRY",,,"10300 S. Doty","(773) 568-8495","2998729"
"12/20/2025","HOND","4D",,"GRY","BY81520","IL","701 N. Sacramento","(773) 265-7605","7143333"
"12/20/2025","HOND","4D",,"BLK","FJ63599","IL","10300 S. Doty","(773) 568-8495","2998785"
"12/20/2025","HOND","LL",,"GRY","CD55713","IL","701 N. Sacramento","(773) 265-7605","7143396"
"12/20/2025","HOND","LL",,"SIL","AZD5393","WI","10300 S. Doty","(773) 568-8495","2998751"
"12/20/2025","HOND","LL",,"MAR","CQ57512","IL","701 N. Sacramento","(773) 265-7605","7143392"
"12/20/2025","INFI","4D",,"GRY",,,"10300 S. Doty","(773) 568-8495","2998741"
"12/20/2025","INFI","4D",,"GRY",,,"10300 S. Doty","(773) 568-8495","2998741"
"12/20/2025","KIA","4D",,"BLK","92ASPL","FL","701 N. Sacramento","(773) 265-7605","7143514"
"12/20/2025","KIA","4D",,"WHI","DT38555","IL","701 N. Sacramento","(773) 265-7605","7143520"
"12/20/2025","KIA","LL",,"WHI","FF96929","IL","10300 S. Doty","(773) 568-8495","2998736"
"12/20/2025","KIA","LL",,"DBL","FN34200","IL","701 N. Sacramento","(773) 265-7605","7143394"
"12/20/2025","LEXS","LL",,"WHI","DY30478","IL","701 N. Sacramento","(773) 265-7605","7143513"
"12/20/2025","LEXS","LL",,"BLK","EB27796","IL","701 N. Sacramento","(773) 265-7605","7143407"
"12/20/2025","MAZD","4D",,"BLK","L292892","IL","400 E. Lower Wacker","(312) 744-7550","0259299"
"12/20/2025","MERZ","4D",,"GRY","AQ18328","IL","701 N. Sacramento","(773) 265-7605","7143518"
"12/20/2025","NISS","4D",,"GRY","FN81942","IL","10300 S. Doty","(773) 568-8495","2998746"
"12/20/2025","TOYT","4D",,"SIL","DN41215","IL","10300 S. Doty","(773) 568-8495","2998742"
"12/20/2025","TOYT","4D",,"WHI","ER47389","IL","10300 S. Doty","(773) 568-8495","2998791"
"12/20/2025","TOYT","4D",,"SIL","DN41215","IL","10300 S. Doty","(773) 568-8495","2998742"
"12/19/2025","ACUR","4D",,"WHI","EB77133","IL","10300 S. Doty","(773) 568-8495","2998665"
"12/19/2025","AUDI","LL","Q5","WHI",,,"10300 S. Doty","(773) 568-8495","2998719"
"12/19/2025","AUDI","LL",,"BLK","AXN1955","IL","701 N. Sacramento","(773) 265-7605","7143283"
"12/19/2025","BMW","2D",,"BLU","CC19201","IL","701 N. Sacramento","(773) 265-7605","7143280"
"12/19/2025","BMW","SW",,"SIL","96552EL","IL","701 N. Sacramento","(773) 265-7605","7143281"
"12/19/2025","BUIC","4D","LCR","GLD",,,"701 N. Sacramento","(773) 265-7605","7143313"
"12/19/2025","CADI","LL",,"BLK","NONE","IL","701 N. Sacramento","(773) 265-7605","7143220"
"12/19/2025","CADI","LL",,"CRM","YGT793","GA","701 N. Sacramento","(773) 265-7605","7143249"
"12/19/2025","CHEV","4D",,"SIL","FM65944","IL","701 N. Sacramento","(773) 265-7605","7143223"
"12/19/2025","CHEV","4D",,"BLK","99BTLL","FL","701 N. Sacramento","(773) 265-7605","7143213"
"12/19/2025","CHEV","4D",,"BLK","EL44821","IL","701 N. Sacramento","(773) 265-7605","7143267"
"12/19/2025","CHEV","4D",,"RED","DR60680","IL","10300 S. Doty","(773) 568-8495","2998687"
"12/19/2025","CHEV","LL",,"BLK","CZ46289","IL","701 N. Sacramento","(773) 265-7605","7143257"
"12/19/2025","CHEV","LL","SUB","BLU",,,"10300 S. Doty","(773) 568-8495","2998711"
"12/19/2025","CHEV","LL",,"WHI","CW78329","IL","10300 S. Doty","(773) 568-8495","2998705"
"12/19/2025","CHEV","PK",,"TAN","4262394B","IL","701 N. Sacramento","(773) 265-7605","7143289"
"12/19/2025","DODG","2D",,"WHI","EP31698","IL","10300 S. Doty","(773) 568-8495","2998662"
"12/19/2025","DODG","4D",,"BLU","AXW5455","WI","701 N. Sacramento","(773) 265-7605","7143206"
"12/19/2025","DODG","LL",,,"NONE","IL","701 N. Sacramento","(773) 265-7605","7143225"
"12/19/2025","DODG","PK","R15","SIL",,,"701 N. Sacramento","(773) 265-7605","7143307"
"12/19/2025","DODG","PK",,"SIL","4003547B","IL","701 N. Sacramento","(773) 265-7605","7143266"
"12/19/2025","DODG","VN",,"WHI","201482C","IL","701 N. Sacramento","(773) 265-7605","7143272"
"12/19/2025","DODG","VN","CVN","SIL",,,"10300 S. Doty","(773) 568-8495","2998723"
"12/19/2025","FORD","2D",,"BLK","DM56982","IL","701 N. Sacramento","(773) 265-7605","7143219"
"12/19/2025","FORD","4D",,"BGE","CC50443","IL","701 N. Sacramento","(773) 265-7605","7143265"
"12/19/2025","FORD","LL",,"WHI","CE80019","IL","701 N. Sacramento","(773) 265-7605","7143232"
"12/19/2025","FORD","LL",,"WHI","CE80019","IL","701 N. Sacramento","(773) 265-7605","7143232"
"12/19/2025","FORD","LL","XPL","GRY","DH69366","IL","701 N. Sacramento","(773) 265-7605","7143296"
"12/19/2025","FORD","LL",,,"33238LY","IL","701 N. Sacramento","(773) 265-7605","7143256"
"12/19/2025","FORD","PK",,"GRY","KBC9844","OH","701 N. Sacramento","(773) 265-7605","7143276"
"12/19/2025","FORD","PK",,"WHI","A481375","IL","701 N. Sacramento","(773) 265-7605","7143214"
"12/19/2025","GMC","LL",,"GRY","FS24845","IL","701 N. Sacramento","(773) 265-7605","7143248"
"12/19/2025","GMC","LL",,"MAR","EV48915","IL","701 N. Sacramento","(773) 265-7605","7143263"
"12/19/2025","GMC","LL",,"RED","DC23475","IL","701 N. Sacramento","(773) 265-7605","7143234"
"12/19/2025","HOND","4D",,"GRN","A525387","IL","701 N. Sacramento","(773) 265-7605","7143247"
"12/19/2025","HOND","4D",,"CRM","EJ86043","IL","701 N. Sacramento","(773) 265-7605","7143204"
"12/19/2025","HOND","4D",,"BLK","AOCXEOR","AL","701 N. Sacramento","(773) 265-7605","7143264"
"12/19/2025","HOND","4D",,"BLK","DY32855","IL","701 N. Sacramento","(773) 265-7605","7043255"
"12/19/2025","HOND","4D",,"RED","FH72366","IL","701 N. Sacramento","(773) 265-7605","7143260"
"12/19/2025","HOND","4D",,"WHI","FH75168","IL","701 N. Sacramento","(773) 265-7605","7143269"
"12/19/2025","HOND","LL",,"SIL","DF29542","IL","10300 S. Doty","(773) 568-8495","2998703"
"12/19/2025","HOND","LL",,"BLK","CK75311","IL","701 N. Sacramento","(773) 265-7605","7143270"
"12/19/2025","HOND","LL",,"BLK","FS11987","IL","701 N. Sacramento","(773) 265-7605","7143273"
"12/19/2025","HOND","LL",,"WHI","EQ25234","IL","701 N. Sacramento","(773) 265-7605","7143268"
"12/19/2025","HYUN","4D",,"WHI","FC64448","IL","701 N. Sacramento","(773) 265-7605","7143209"
"12/19/2025","HYUN","4D",,"BLK","NONE","IL","701 N. Sacramento","(773) 265-7605","7143224"
"12/19/2025","HYUN","4D",,"RED","P161776","IL","701 N. Sacramento","(773) 265-7605","7143241"
"12/19/2025","HYUN","4D",,"BLK","DX88591","IL","10300 S. Doty","(773) 568-8495","2998691"
"12/19/2025","HYUN","LL",,"BLU","T730506","IN","701 N. Sacramento","(773) 265-7605","7143274"
"12/19/2025","HYUN","LL","SFE","GRN","FT87878","IL","10300 S. Doty","(773) 568-8495","2998721"
"12/19/2025","HYUN","LL",,"GRY","FH38806","IL","701 N. Sacramento","(773) 265-7605","7143254"
"12/19/2025","INFI","2D",,"BLK","FS27148","IL","10300 S. Doty","(773) 568-8495","2998674"
"12/19/2025","JEEP","LL",,"GRY","EY87219","IL","701 N. Sacramento","(773) 265-7605","7143246"
"12/19/2025","JEEP","LL",,"GRY","ER94097","IL","701 N. Sacramento","(773) 265-7605","7143236"
"12/19/2025","JEEP","LL","GCH","BLK","EJ76043","IL","701 N. Sacramento","(773) 265-7605","7143292"
"12/19/2025","JEEP","LL",,"MAR","FA58659","IL","701 N. Sacramento","(773) 265-7605","7143262"
"12/19/2025","JEEP","LL",,"BLK","NONE","IL","10300 S. Doty","(773) 568-8495","2998688"
"12/19/2025","KIA","4D",,"BLU","FN59629","IL","701 N. Sacramento","(773) 265-7605","7143282"
"12/19/2025","KIA","4D",,"RED","LAHEDH1","IL","701 N. Sacramento","(773) 265-7605","7143271"
"12/19/2025","KIA","4D",,"WHI","FT72372","IL","10300 S. Doty","(773) 568-8495","25084671"
"12/19/2025","KIA","4D",,"WHI","FR14541","IL","10300 S. Doty","(773) 568-8495","299671"
"12/19/2025","KIA","4D",,"SIL","EY36637","IL","701 N. Sacramento","(773) 265-7605","7143275"
"12/19/2025","KIA","LL",,"BRZ","FJ72997","IL","10300 S. Doty","(773) 568-8495","2998690"
"12/19/2025","LEXS","2D","RC3","GRY","EF35145","IL","701 N. Sacramento","(773) 265-7605","7143295"
"12/19/2025","LEXS","4D",,"GRY","P178507","IL","10300 S. Doty","(773) 568-8495","2998685"
"12/19/2025","LEXS","LL",,"BLK","QKIV19","FL","10300 S. Doty","(773) 568-8495","2998686"
"12/19/2025","LINC","LL",,"BLK","DU64139","IL","701 N. Sacramento","(773) 265-7605","7143203"
"12/19/2025","MERZ","2D",,"SIL","DV24705","IL","10300 S. Doty","(773) 785-9752","1729139"
"12/19/2025","NISS","4D",,"SIL","FG91552","IL","701 N. Sacramento","(773) 265-7605","7143279"
"12/19/2025","NISS","4D",,"GRY","PYE269","IL","701 N. Sacramento","(773) 265-7605","25083460"
"12/19/2025","NISS","4D",,"WHI","BC78443","IL","701 N. Sacramento","(773) 265-7605","7143250"
"12/19/2025","NISS","LL",,"BLK","CE63347","IL","10300 S. Doty","(773) 568-8495","2998683"
"12/19/2025","NISS","LL",,"GRY","EL46423","IL","10300 S. Doty","(773) 568-8495","2998664"
"12/19/2025","PORS","4D",,"RED","EV63770","IL","701 N. Sacramento","(773) 265-7605","7143210"
"12/19/2025","PORS","LL",,"WHI","DN60150","IL","701 N. Sacramento","(773) 265-7605","7143244"
"12/19/2025","SUBA","4D",,"BLK","CB47991","IL","701 N. Sacramento","(773) 265-7605","7143205"
"12/19/2025","SUBA","LL",,"GRY","EU45123","IL","10300 S. Doty","(773) 568-8495","2998675"
"12/19/2025","SUBA","LL",,"WHI","DZ50518","IL","701 N. Sacramento","(773) 265-7605","7143261"
"12/19/2025","TOYT","4D",,"GRY","268EGC","IN","10300 S. Doty","(773) 568-8495","2998684"
"12/19/2025","TOYT","4D",,"BLK","DV40292","IL","701 N. Sacramento","(773) 265-7605","7143287"
"12/19/2025","TOYT","4D",,"GRY","FQ96433","IL","701 N. Sacramento","(773) 265-7605","7143284"
"12/19/2025","TOYT","4D",,"SIL","9835010","IL","701 N. Sacramento","(773) 265-7605","7143242"
"12/19/2025","TOYT","4D",,"BLK","CZ24720","IL","701 N. Sacramento","(773) 265-7605","7143278"
"12/19/2025","TOYT","4D",,"BLK","ASD8269","IL","701 N. Sacramento","(773) 265-7605","7143259"
"12/19/2025","TOYT","4D",,"SIL","FW13707","IL","10300 S. Doty","(773) 568-8495","2998707"
"12/19/2025","TOYT","4D",,"SIL","H324982","IL","701 N. Sacramento","(773) 265-7605","7143251"
"12/19/2025","TOYT","LL",,"WHI","FM81113","IL","701 N. Sacramento","(773) 265-7605","7143253"
"12/19/2025","TOYT","LL",,"BLU","CC44606","IL","701 N. Sacramento","(773) 265-7605","7143258"
"12/19/2025","TOYT","LL",,"GRY","AT78802","IL","701 N. Sacramento","(773) 265-7605","7143235"
"12/19/2025","TOYT","LL",,"GRY","CY25422","IL","701 N. Sacramento","(773) 265-7605","7143238"
"12/19/2025","TOYT","LL","HGH","GRY","BD82654","IL","701 N. Sacramento","(773) 265-7605","7143309"
"12/19/2025","TOYT","SW",,"BLK","EK92151","IL","701 N. Sacramento","(773) 265-7605","7143285"
"12/19/2025","TOYT","VC",,"RED","NSD2489","TX","701 N. Sacramento","(773) 265-7605","7043212"
"12/19/2025","VOLK","4D",,"WHI","AMACBH","IL","10300 S. Doty","(773) 568-8495","2998697"
"12/19/2025","VOLK","4D","JET","WHI","ET91224","IL","10300 S. Doty","(773) 568-8495","2998717"
"12/19/2025","VOLK","4D",,"WHI","CX35184","IL","701 N. Sacramento","(773) 265-7605","7143237"
"12/19/2025","VOLK","LL",,"RED","FS61451","IL","701 N. Sacramento","(773) 265-7605","7143233"
"12/19/2025","VOLK","LL",,"RED","FS61451","IL","701 N. Sacramento","(773) 265-7605","7143233"
"12/18/2025","ACUR","LL",,"GRY","EZ82427","IL","10300 S. Doty","(773) 568-8495","2998641"
"12/18/2025","AUDI","LL",,"BLK","EZ86441","IL","10300 S. Doty","(773) 568-8495","2998657"
"12/18/2025","BUIC","4D",,"DBL","NONE","IL","10300 S. Doty","(773) 785-9752","1729132"
"12/18/2025","CHEV","4D",,"GLD","JF18941","IL","10300 S. Doty","(773) 568-8495","2998628"
"12/18/2025","CHEV","4D",,"BLK","FB40447","IL","10300 S. Doty","(773) 568-8495","2998620"
"12/18/2025","CHEV","4D",,"SIL","CZ69088","IL","701 N. Sacramento","(773) 265-7605","7143177"
"12/18/2025","CHEV","LL",,"SIL","FM70850","IL","701 N. Sacramento","(773) 265-7605","7143109"
"12/18/2025","CHEV","SW",,"GRY","CY29647","IL","701 N. Sacramento","(773) 265-7605","7143114"
"12/18/2025","DODG","4D",,"CRM","EU19757","IL","10300 S. Doty","(773) 568-8495","2998616"
"12/18/2025","DODG","LL","R15","WHI",,,"10300 S. Doty","(773) 568-8495","2998656"
"12/18/2025","FIAT","2D",,"BLK","EU12411","IL","701 N. Sacramento","(773) 265-7605","7143099"
"12/18/2025","FORD","4D",,"DGR","FA17617","IL","701 N. Sacramento","(773) 265-7605","7143169"
"12/18/2025","FORD","4D",,"DBL","DC94648","IL","701 N. Sacramento","(773) 265-7605","7143161"
"12/18/2025","FORD","LL",,"GRY","DF88358","IL","701 N. Sacramento","(773) 265-7605","7143086"
"12/18/2025","FORD","VN",,"BLU","EB95168","IL","10300 S. Doty","(773) 568-8495","2998619"
"12/18/2025","GMC","DS",,,"AM80730","AZ","701 N. Sacramento","(773) 265-7605","7143178"
"12/18/2025","HOND","4D",,"GRY","BAU3368","WI","10300 S. Doty","(773) 568-8495","2998642"
"12/18/2025","HOND","LL",,"BLU","EV89977","IL","10300 S. Doty","(773) 568-8495","2998649"
"12/18/2025","HOND","LL",,"GRY","FB35949","IL","10300 S. Doty","(773) 568-8495","2998631"
"12/18/2025","HOND","LL","PLT","WHI","DW26181","IL","701 N. Sacramento","(773) 265-7605","7143194"
"12/18/2025","HYUN","4D",,"TRQ","EL42302","IL","701 N. Sacramento","(773) 265-7605","7143183"
"12/18/2025","INFI","4D",,"WHI","NONE","IL","701 N. Sacramento","(773) 265-7605","7143175"
"12/18/2025","INFI","4D",,"BLK","ES34785","IL","10300 S. Doty","(773) 568-8495","2998614"
"12/18/2025","JEEP","LL","CMP","GRY","CZ65719","IL","701 N. Sacramento","(773) 265-7605","7143196"
"12/18/2025","JEEP","LL","LBY","GRN","FM56444","IL","701 N. Sacramento","(773) 265-7605","7143191"
"12/18/2025","JEEP","LL",,"GRY","DRDATA","IN","10300 S. Doty","(773) 568-8495","2998648"
"12/18/2025","KIA","4D","OPT","BLK","T792840","IN","701 N. Sacramento","(773) 265-7605","7143197"
"12/18/2025","KIA","4D",,"GRY","NONE","IL","701 N. Sacramento","(773) 265-1846","1550498"
"12/18/2025","KIA","LL","SOR","BLU","FR45775","IL","701 N. Sacramento","(773) 265-7605","7143193"
"12/18/2025","KIA","LL",,"BLK","BM30045","IL","10300 S. Doty","(773) 568-8495","2998613"
"12/18/2025","KIA","LL",,"BLU","DU18312","IL","10300 S. Doty","(773) 568-8495","2998643"
"12/18/2025","KIA","LL",,"BLU","DU18312","IL","10300 S. Doty","(773) 568-8495","2998643"
"12/18/2025","KIA","SW",,"GRY","SYX8570","TX","701 N. Sacramento","(773) 265-7605","7143125"
"12/18/2025","LEXS","4D",,"BLK","BL83848","CT","10300 S. Doty","(773) 568-8495","2998632"
"12/18/2025","MERZ","LL",,"WHI","EP17800","IL","10300 S. Doty","(773) 568-8495","2998615"
"12/18/2025","NISS","4D",,"GRY","FQ45089","IL","701 N. Sacramento","(773) 265-7605","7143181"
"12/18/2025","NISS","4D",,"GRY","EL23928","IL","701 N. Sacramento","(773) 265-7605","7143146"
"12/18/2025","NISS","4D",,"BLK","Q723652","IL","10300 S. Doty","(773) 568-8495","2998639"
"12/18/2025","NISS","4D",,"GRY","NONE","IL","10300 S. Doty","(773) 568-8495","2998623"
"12/18/2025","ROV","LL",,"WHI","ALG5876","WI","10300 S. Doty","(773) 785-9752","1729136"
"12/18/2025","SUBA","SW",,"TRQ","3YVX44","MA","701 N. Sacramento","(773) 265-7605","7143098"
"12/18/2025","TOYT","4D",,"GRY","NONE","IL","701 N. Sacramento","(773) 265-7605","7143184"
"12/18/2025","TOYT","4D",,"RED","FG51240","IL","10300 S. Doty","(773) 568-8495","2998640"
"12/18/2025","TOYT","4D","COA","SIL","BN43114","IL","10300 S. Doty","(773) 785-9752","1729138"
"12/18/2025","TRLR","TE",,"BLK","NONE","IL","701 N. Sacramento","(773) 265-7605","7143190"
"12/18/2025","VOLK","4D",,"WHI","DX93366","IL","701 N. Sacramento","(773) 265-7605","7143106"
"12/17/2025","BMW","4D",,"GRY","FR89981","IL","701 N. Sacramento","(773) 265-7605","7143068"
"12/17/2025","BUIC","LL","ECR","SIL","EL47742","IL","701 N. Sacramento","(773) 265-7605","7143077"
"12/17/2025","CHRY","4D","CNC","SIL",,,"10300 S. Doty","(773) 568-8495","2998608"
"12/17/2025","DODG","VN",,"SIL","EZ83400","IL","10300 S. Doty","(773) 568-8495","2998582"
"12/17/2025","FORD","4D",,"SIL","FE51145","IL","701 N. Sacramento","(773) 265-1846","1550490"
"12/17/2025","FORD","4D",,"BLK","CS81445","IL","400 E. Lower Wacker","(312) 744-7550","0359054"
"12/17/2025","GMC","VN",,"TAN",,,"10300 S. Doty","(773) 568-8495","2998566"
"12/17/2025","HOND","4D",,"WHI","EB99880","IL","400 E. Lower Wacker","(312) 744-7550","0359058"
"12/17/2025","HOND","LL",,"GRN","BX32098","IL","10300 S. Doty","(773) 568-8495","2998563"
"12/17/2025","HYUN","4D","TCN","DBL","R250074","IL","10300 S. Doty","(773) 568-8495","2998607"
"12/17/2025","HYUN","4D",,"RED","FG37887","IL","400 E. Lower Wacker","(312) 744-7550","0359050"
"12/17/2025","HYUN","LL",,"WHI","CZ24860","IL","701 N. Sacramento","(773) 265-7605","7142998"
"12/17/2025","JEEP","4D",,"RED","BFF634","IN","701 N. Sacramento","(773) 265-7605","7143011"
"12/17/2025","JEEP","LL",,"BLU",,,"10300 S. Doty","(773) 568-8495","2998565"
"12/17/2025","JEEP","LL",,"BLK","IX651","IN","701 N. Sacramento","(773) 265-7605","7143016"
"12/17/2025","KIA","4D","SOL","RED","EK40269","IL","10300 S. Doty","(773) 568-8495","2998602"
"12/17/2025","KIA","4D",,"BLK","BP52635","IL","701 N. Sacramento","(773) 265-7605","7143075"
"12/17/2025","KIA","LL","SOR","SIL","EU19772","IL","10300 S. Doty","(773) 568-8495","2998612"
"12/17/2025","LEXS","4D","330","BLK","DD18341","IL","701 N. Sacramento","(773) 265-7605","7143078"
"12/17/2025","LINC","4D",,"BLK","BBZ5972","WI","10300 S. Doty","(773) 568-8495","2998581"
"12/17/2025","LINC","4D",,"BLK","BBZ5972","WI","10300 S. Doty","(773) 568-8495","2998581"
"12/17/2025","MAZD","4D",,"BLK","CH70419","IL","701 N. Sacramento","(773) 265-7605","7143060"
"12/17/2025","NISS","2D",,"BLU","VSS0505","TX","701 N. Sacramento","(773) 265-7605","7143041"
"12/17/2025","NISS","4D",,"BLU","DB42622","IL","400 E. Lower Wacker","(312) 744-7550","0359048"
"12/17/2025","NISS","4D",,"BLU","VSS0505","TX","701 N. Sacramento","(773) 265-7605","7143041"
"12/17/2025","NISS","4D","MAX","BLK","R105394","IL","10300 S. Doty","(773) 568-8495","2998610"
"12/17/2025","NISS","LL",,"GRY","T609447","IN","701 N. Sacramento","(773) 265-7605","7143050"
"12/17/2025","PONT","4D",,"WHI",,,"10300 S. Doty","(773) 568-8495","2998564"
"12/17/2025","SUBA","4D",,"GRY","6502118","IL","400 E. Lower Wacker","(312) 744-7550","0359042"
"12/17/2025","TOYT","4D",,"GRY",,,"701 N. Sacramento","(773) 265-7605","7143004"
"12/17/2025","TOYT","4D",,"TAN","FL75533","IL","400 E. Lower Wacker","(312) 744-7550","0359057"
"12/17/2025","TOYT","LL",,"GRY","ED90146","IL","701 N. Sacramento","(773) 265-7605","7142988"
"12/16/2025","ACUR","4D","ATL","BLK",,,"701 N. Sacramento","(773) 265-7605","7142973"
"12/16/2025","ACUR","LL","RDX","BLK",,,"701 N. Sacramento","(773) 265-7605","7142965"
"12/16/2025","CHEV","PK",,"WHI","3829263B","IL","701 N. Sacramento","(773) 265-7605","7142954"
"12/16/2025","CHEV","PK","SLV","WHI","4199911B","IL","10300 S. Doty","(773) 568-8495","2998558"
"12/16/2025","CHEV","PK",,"WHI","3829263B","IL","701 N. Sacramento","(773) 265-7605","7142954"
"12/16/2025","CHEV","PK",,"RED","NONE","IL","701 N. Sacramento","(773) 265-7605","7142898"
"12/16/2025","CHRY","4D",,"MAR","FE60715","IL","701 N. Sacramento","(773) 265-7605","7142943"
"12/16/2025","CHRY","4D",,"MAR","FE60715","IL","701 N. Sacramento","(773) 265-7605","7142943"
"12/16/2025","FORD","4D",,"BRO","FG84145","IL","10300 S. Doty","(773) 568-8495","2998508"
"12/16/2025","FORD","4D",,"BLU","NONE","IL","701 N. Sacramento","(773) 265-7605","7142896"
"12/16/2025","FORD","LL",,"RED","E601567","IL","10300 S. Doty","(773) 568-8495","2998545"
"12/16/2025","FORD","VN",,"MAR","NONE","IL","10300 S. Doty","(773) 568-8495","2998551"
"12/16/2025","GMC","LL",,"TAN","CB13808","IL","10300 S. Doty","(773) 568-8495","2997112"
"12/16/2025","HOND","2D",,"RED","DQ72938","RI","701 N. Sacramento","(773) 265-7605","7142890"
"12/16/2025","HOND","4D",,"WHI","CQ23851","IL","10300 S. Doty","(773) 568-8495","2998513"
"12/16/2025","HOND","4D",,"SIL","EM56041","IL","701 N. Sacramento","(773) 265-7605","7142947"
"12/16/2025","HOND","4D",,"SIL","EM56041","IL","701 N. Sacramento","(773) 265-7605","7142947"
"12/16/2025","HYUN","4D",,"RED","EV47092","IL","10300 S. Doty","(773) 568-8495","2998528"
"12/16/2025","HYUN","4D","ELN","BLU","DMARK","AL","701 N. Sacramento","(773) 265-1846","1550486"
